Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
12997796,00000157,false,Rx,0,8,D5,F7,09,C4,FF,E0,BE,80,
13002071,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,90,FE,
13002293,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13006745,00000155,false,Rx,0,8,0A,87,F3,54,98,58,02,CA,
13007067,000001A1,false,Rx,0,8,B2,4B,3E,34,99,0C,80,20,
13007847,00000157,false,Rx,0,8,D5,47,09,C4,FF,E0,BE,80,
13012067,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,90,FE,
13012283,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13016636,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13016886,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,AA,40,
13017107,000001A1,false,Rx,0,8,B2,CB,3E,34,99,0C,80,20,
13017330,00000425,false,Rx,0,8,0A,D3,44,9C,3E,22,FD,10,
13017762,00000157,false,Rx,0,8,D5,97,09,C4,FF,E0,BE,80,
13022041,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,90,FE,
13022287,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13026715,00000155,false,Rx,0,8,0A,87,F3,54,98,58,02,CA,
13027035,000001A1,false,Rx,0,8,B2,CB,42,34,89,0C,80,20,
13027736,00000157,false,Rx,0,8,D5,E7,09,C4,FF,E0,BE,80,
13032042,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,90,FE,
13032283,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13036638,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13037035,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
13037710,00000157,false,Rx,0,8,D5,37,09,C4,FF,E0,BC,80,
13042039,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,90,FE,
13042311,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
13042482,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13046636,00000155,false,Rx,0,8,0A,87,F3,54,98,58,02,CA,
13047033,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
13047354,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
13047845,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BE,80,
13051884,00000445,false,Rx,0,7,80,55,AA,65,04,82,00,00,
13052128,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,90,FE,
13052301,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13056711,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13057031,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
13057806,00000157,false,Rx,0,8,D5,D7,09,C4,FF,E0,BC,80,
13062033,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
13062307,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13062705,00000423,false,Rx,0,8,07,1D,00,02,B2,20,B2,D8,
13066707,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13067028,000001A1,false,Rx,0,8,B2,8B,46,34,99,0C,80,20,
13067373,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
13067754,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BC,80,
13068001,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
13072032,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
13072302,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13076708,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CB,
13077027,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
13077780,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BC,80,
13082031,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
13082300,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13082727,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
13086702,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CB,
13087026,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
13087827,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BC,80,
13088023,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
13092051,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
13092299,00000511,false,Rx,0,7,04,E5,12,99,10,80,D9,00,
13092480,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13096702,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CC,
13097022,000001A1,false,Rx,0,8,B2,8B,4A,34,99,0C,80,20,
13097269,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
13097725,00000157,false,Rx,0,8,D5,17,09,C4,FF,E0,BC,80,
13102025,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,90,FE,
13102298,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13106633,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13107033,000001A1,false,Rx,0,8,B2,8B,62,34,99,0C,80,20,
13107758,00000157,false,Rx,0,8,D5,67,09,C4,FF,E0,BC,80,
13112033,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,90,FE,
13112334,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13116629,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,C9,
13116876,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,AA,40,
13117098,000001A1,false,Rx,0,8,B2,8B,7E,34,99,0C,80,20,
13117321,00000425,false,Rx,0,8,0A,D3,44,9C,3E,22,FD,10,
13117802,00000157,false,Rx,0,8,D5,B7,09,C4,FF,E0,BC,80,
13122027,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,90,FE,
13122323,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13126627,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13127027,000001A1,false,Rx,0,8,B2,8B,E4,34,99,0C,80,20,
13127776,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BE,80,
13132028,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
13132322,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13136625,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CD,
13137027,000001A1,false,Rx,0,8,B2,8B,38,34,49,0C,80,20,
13137776,00000157,false,Rx,0,8,D5,57,09,C4,FF,E0,BC,80,
13142026,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,90,FE,
13142296,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
13142469,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13146626,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13147032,000001A1,false,Rx,0,8,B2,CB,38,34,49,0C,80,20,
13147465,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
13147815,00000157,false,Rx,0,8,D5,A7,09,C4,FF,E0,BE,80,
13151884,00000445,false,Rx,0,7,80,55,AA,65,04,82,00,00,
13152105,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,90,FE,
13152360,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13156732,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13157055,000001A1,false,Rx,0,8,B2,8B,20,34,39,0C,80,20,
13157766,00000157,false,Rx,0,8,D5,F7,09,C4,FF,E0,BC,80,
13162060,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,90,FE,
13162380,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13162732,00000423,false,Rx,0,8,07,1D,00,02,B2,20,B2,D8,
13166708,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13167060,000001A1,false,Rx,0,8,B2,8B,42,34,89,0C,80,20,
13167451,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
13167844,00000157,false,Rx,0,8,D5,47,09,C4,FF,E0,BE,80,
13168007,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
13172033,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,90,FE,
13172348,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13176706,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13177035,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
13177702,00000157,false,Rx,0,8,D5,97,09,C4,FF,E0,BC,80,
13182026,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,90,FE,
13182348,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13182699,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
13186701,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CB,
13187022,000001A1,false,Rx,0,8,B2,CB,3C,34,99,0C,80,20,
13187775,00000157,false,Rx,0,8,D5,E7,09,C4,FF,E0,BE,80,
13187970,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
13192025,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,90,FE,
13192297,00000511,false,Rx,0,7,04,24,DB,52,7B,8D,BC,00,
13192483,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13196632,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13197000,000001A1,false,Rx,0,8,B2,CB,42,34,99,0C,80,20,
13197323,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
13197697,00000157,false,Rx,0,8,D5,37,09,C4,FF,E0,BE,80,
13202024,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,90,FE,
13202370,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13206624,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13207011,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
13207698,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BE,80,
13212027,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,90,FE,
13212368,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13216621,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13216842,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,AA,40,
13217090,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
13217312,00000425,false,Rx,0,8,0A,D3,44,9C,3E,22,FD,10,
13217693,00000157,false,Rx,0,8,D5,D7,09,C4,FF,E0,BE,80,
13222020,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
13222366,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13226618,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13227033,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
13227692,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BE,80,
13232019,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
13232390,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13236625,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CB,
13236993,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
13237724,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BE,80,
13242018,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
13242288,00000419,false,Rx,0,6,5E,09,2A,E6,7E,00,00,00,
13242437,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13246616,00000155,false,Rx,0,8,0A,87,F3,54,98,58,02,CA,
13246992,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
13247438,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
13247690,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BE,80,
13251874,00000445,false,Rx,0,7,80,55,AA,65,04,82,00,00,
13252088,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
13252385,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13256692,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13257012,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
13257767,00000157,false,Rx,0,8,D5,17,09,C4,FF,E0,BC,80,
13262015,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,90,FE,
13262386,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13262634,00000423,false,Rx,0,8,07,1D,00,02,B2,20,B2,D8,
13266689,00000155,false,Rx,0,8,0A,87,F3,54,98,58,02,CC,
13266986,000001A1,false,Rx,0,8,B2,8B,50,34,99,0C,80,20,
13267458,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
13267713,00000157,false,Rx,0,8,D5,67,09,C4,FF,E0,BE,80,
13267959,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
13272019,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,90,FE,
13272387,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13276691,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,C9,
13276986,000001A1,false,Rx,0,8,B2,CB,7A,34,B9,0C,80,20,
13277739,00000157,false,Rx,0,8,D5,B7,09,C4,FF,E0,BC,80,
13282016,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,90,FE,
13282411,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13282687,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
13286689,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13286985,000001A1,false,Rx,0,8,B2,8B,A8,34,99,0C,80,20,
13287738,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BC,80,
13287933,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
13292014,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
13292284,00000511,false,Rx,0,7,04,63,A4,0B,E6,9A,9F,00,
13292456,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13296694,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CB,
13296989,000001A1,false,Rx,0,8,B2,8B,46,34,39,0C,80,20,
13297357,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
13297743,00000157,false,Rx,0,8,D5,57,09,C4,FF,E0,BC,80,
13302013,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,90,FE,
13302408,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13306614,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13306985,000001A1,false,Rx,0,8,B2,8B,46,34,49,0C,80,20,
13307684,00000157,false,Rx,0,8,D5,A7,09,C4,FF,E0,BC,80,
13312017,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,90,FE,
13312432,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13316644,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13316866,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,AA,40,
13317089,000001A1,false,Rx,0,8,B2,8B,20,34,59,0C,80,20,
13317336,00000425,false,Rx,0,8,0A,D3,44,9C,3E,22,FD,10,
13317761,00000157,false,Rx,0,8,D5,F7,09,C4,FF,E0,BC,80,
13322014,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,90,FE,
13322408,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13326650,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13327007,000001A1,false,Rx,0,8,B2,8B,34,34,99,0C,80,20,
13327732,00000157,false,Rx,0,8,D5,47,09,C4,FF,E0,BC,80,
13332010,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,90,FE,
13332442,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13336632,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13337054,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
13337758,00000157,false,Rx,0,8,D5,97,09,C4,FF,E0,BC,80,
13342052,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,90,FE,
13342323,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
13342433,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13346622,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13346992,000001A1,false,Rx,0,8,B2,8B,3E,34,89,0C,80,20,
13347487,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
13347736,00000157,false,Rx,0,8,D5,E7,09,C4,FF,E0,BE,80,
13351852,00000445,false,Rx,0,7,80,55,AA,65,04,82,00,00,
13352099,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,90,FE,
13352483,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13356726,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13356987,000001A1,false,Rx,0,8,B2,CB,3C,34,99,0C,80,20,
13357829,00000157,false,Rx,0,8,D5,37,09,C4,FF,E0,BC,80,
13362053,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,90,FE,
13362516,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13362726,00000423,false,Rx,0,8,07,1D,00,02,5D,20,5D,D8,
13366724,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13367021,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
13367601,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
13367799,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BE,80,
13368046,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
13372050,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,90,FE,
13372499,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13376724,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13377021,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
13377723,00000157,false,Rx,0,8,D5,D7,09,C4,FF,E0,BE,80,
13382075,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
13382495,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13382722,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
13386688,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13387019,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
13387798,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BE,80,
13387995,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
13392047,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
13392319,00000511,false,Rx,0,7,04,A2,6D,C4,51,A7,82,00,
13392451,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13396647,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CB,
13397022,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
13397469,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
13397721,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BE,80,
13402047,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
13402506,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13406646,00000155,false,Rx,0,8,0A,87,F3,54,98,58,02,CB,
13407021,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
13407720,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BE,80,
13412048,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
13412459,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13416608,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13416833,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,55,40,
13417058,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
13417303,00000425,false,Rx,0,8,0A,D3,44,9C,3E,22,FD,10,
13417731,00000157,false,Rx,0,8,D5,17,09,C4,FF,E0,BC,80,
13422009,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,90,FE,
13422482,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13426607,00000155,false,Rx,0,8,0A,87,F3,54,98,58,02,CB,
13426982,000001A1,false,Rx,0,8,B2,CB,4A,34,99,0C,80,20,
13427729,00000157,false,Rx,0,8,D5,67,09,C4,FF,E0,BC,80,
13432012,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,90,FE,
13432480,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13436645,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13437019,000001A1,false,Rx,0,8,B2,8B,68,34,99,0C,80,20,
13437836,00000157,false,Rx,0,8,D5,B7,09,C4,FF,E0,BC,80,
13442062,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,90,FE,
13442262,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
13442531,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13446595,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13446987,000001A1,false,Rx,0,8,B2,8B,94,34,89,0C,80,20,
13447560,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
13447790,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BC,80,
13451791,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
13452038,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
13452506,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13456687,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,C8,
13456984,000001A1,false,Rx,0,8,B2,8B,AE,34,B9,0C,80,20,
13457739,00000157,false,Rx,0,8,D5,57,09,C4,FF,E0,BC,80,
13462018,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,90,FE,
13462508,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13462733,00000423,false,Rx,0,8,07,1D,00,02,5D,20,5D,D8,
13466688,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,C9,
13466981,000001A1,false,Rx,0,8,B2,8B,3C,34,39,0C,80,20,
13467580,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
13467812,00000157,false,Rx,0,8,D5,A7,09,C4,FF,E0,BC,80,
13468061,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
13472012,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,90,FE,
13472503,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13476689,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13476980,000001A1,false,Rx,0,8,B2,8B,2C,34,79,0C,80,20,
13477761,00000157,false,Rx,0,8,D5,F7,09,C4,FF,E0,BC,80,
13482009,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,90,FE,
13482507,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13482737,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
13486686,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13486981,000001A1,false,Rx,0,8,B2,8B,2E,34,39,0C,80,20,
13487778,00000157,false,Rx,0,8,D5,47,09,C4,FF,E0,BC,80,
13487980,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
13492007,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,90,FE,
13492279,00000511,false,Rx,0,7,04,E1,36,7D,BC,B4,65,00,
13492510,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13496676,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13496970,000001A1,false,Rx,0,8,B2,8B,38,34,99,0C,80,20,
13497467,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
13497726,00000157,false,Rx,0,8,D5,97,09,C4,FF,E0,BC,80,
13501996,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,90,FE,
13502493,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13506571,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13506970,000001A1,false,Rx,0,8,B2,8B,42,34,89,0C,80,20,
13507695,00000157,false,Rx,0,8,D5,E7,09,C4,FF,E0,BC,80,
13511970,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,90,FE,
13512517,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13516595,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13516822,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,55,40,
13517041,000001A1,false,Rx,0,8,B2,CB,3C,34,99,0C,80,20,
13517288,00000425,false,Rx,0,8,0A,D3,44,9C,3E,22,FD,10,
13517719,00000157,false,Rx,0,8,D5,37,09,C4,FF,E0,BC,80,
13521971,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,90,FE,
13522518,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13526598,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CB,
13526968,000001A1,false,Rx,0,8,B2,CB,46,34,89,0C,80,20,
13527719,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BE,80,
13531971,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,90,FE,
13532514,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13536567,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13536966,000001A1,false,Rx,0,8,B2,8B,42,34,89,0C,80,20,
13537716,00000157,false,Rx,0,8,D5,D7,09,C4,FF,E0,BC,80,
13541993,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
13542236,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
13542533,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13546569,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CA,
13546966,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
13547588,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
13547814,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BE,80,
13551783,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
13552016,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
13552539,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13556666,00000155,false,Rx,0,8,0A,87,F1,54,98,58,02,CA,
13556963,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
13557688,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BE,80,
13561992,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
13562535,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
13562764,00000423,false,Rx,0,8,07,1D,00,02,5D,20,5D,D8,
13566668,00000155,false,Rx,0,8,0A,87,F2,54,98,58,02,CB,
13566960,000001A1,false,Rx,0,8,B2,8B,42,34,99,0C,80,20,
13567607,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
13567839,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BE,80,
13568086,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
13571968,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
